datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-06 18:09:55,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:09:59,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:02,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:06,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:10,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:14,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:18,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:22,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:26,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:29,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:33,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:10:37,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:41,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:10:45,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:49,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:53,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:10:56,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:00,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:04,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:08,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:12,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:16,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:11:20,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:23,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:27,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:31,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:35,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:39,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:43,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:47,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:50,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:54,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:11:58,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:02,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:06,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:10,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:14,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:17,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:21,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:25,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:29,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:33,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:37,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:41,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:44,-*,3,35.75,35.94,634,"*-
"
