Fri May  5 14:49:58 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:58 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:59 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:00 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:01 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:01 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:02 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:03 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:04 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:04 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:05 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:06 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:07 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:08 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:50:08 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:09 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:10 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:11 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:11 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:12 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:13 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:14 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:15 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:15 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:16 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:17 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:18 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:18 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:19 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:20 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:21 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:21 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:22 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:23 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:24 2023,"-*,4,34.13,32.50,761,*-
"
