datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-03 20:00:52,-*,3,35.75,35.69,952,"*-
"
2022-12-03 20:00:56,-*,3,35.75,35.69,953,"*-
"
2022-12-03 20:01:00,-*,3,35.75,35.69,953,"*-
"
2022-12-03 20:01:04,-*,3,35.75,35.69,953,"*-
"
2022-12-03 20:01:08,-*,3,35.75,35.75,953,"*-
"
2022-12-03 20:01:12,-*,3,35.75,35.75,954,"*-
"
2022-12-03 20:01:15,-*,3,35.75,35.69,954,"*-
"
2022-12-03 20:01:19,-*,3,35.75,35.75,954,"*-
"
2022-12-03 20:01:23,-*,3,35.75,35.69,954,"*-
"
2022-12-03 20:01:27,-*,3,35.75,35.69,954,"*-
"
2022-12-03 20:01:31,-*,3,35.75,35.69,954,"*-
"
2022-12-03 20:01:35,-*,3,35.75,35.69,954,"*-
"
2022-12-03 20:01:39,-*,3,35.75,35.69,954,"*-
"
2022-12-03 20:01:42,-*,3,35.75,35.75,954,"*-
"
2022-12-03 20:01:46,-*,3,35.75,35.75,954,"*-
"
2022-12-03 20:01:50,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:01:54,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:01:58,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:02:02,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:02:06,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:02:09,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:02:13,-*,3,35.75,35.69,955,"*-
"
2022-12-03 20:02:17,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:02:21,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:02:25,-*,3,35.75,35.75,955,"*-
"
2022-12-03 20:02:29,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:02:33,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:02:36,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:02:40,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:02:44,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:02:48,-*,3,35.75,35.69,956,"*-
"
2022-12-03 20:02:52,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:02:56,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:00,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:03,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:07,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:11,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:15,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:19,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:23,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:27,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:30,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:34,-*,3,35.75,35.75,956,"*-
"
2022-12-03 20:03:38,-*,3,35.75,35.75,956,"*-
"
