#Device,NGP814
#Device Name,
#Format,LOG
#Date,2022-10-27
#Version,02.006 024C22E07
#Serial No.,100760
#Logging Interval[s],300.000
#Mode,Unlimited
#Start Time,20:17:00
#Stop Time,XX:XX:XX
#Actual Count,0000000000
#Adjustment Ch1,factory
#Adjustment Ch2,factory
#Adjustment Ch3,factory
#Adjustment Ch4,factory
Timestamp,U1[V],I1[A],P1[W],U2[V],I2[A],P2[W],U3[V],I3[A],P3[W],U4[V],I4[A],P4[W]
01:32:00.230,1.000,1.5375,1.540,1.000,1.1365,1.135,1.000,1.4330,1.435,0.997,1.5790,1.575
01:37:00.230,1.000,1.5255,1.525,1.000,1.1335,1.135,0.998,1.3735,1.370,0.997,1.5390,1.535
01:42:00.230,1.000,1.4925,1.495,1.000,1.0775,1.080,0.998,1.2865,1.285,0.997,1.5120,1.505
01:47:00.230,1.000,1.5360,1.535,1.000,1.1430,1.145,1.000,1.4305,1.430,0.999,1.5815,1.580
01:52:00.230,1.000,1.5270,1.525,1.000,1.1305,1.130,0.999,1.3720,1.370,0.997,1.5410,1.535
01:57:00.230,1.000,1.4915,1.490,1.000,1.0705,1.070,0.998,1.2875,1.285,0.998,1.5135,1.510
02:02:00.230,1.000,1.5340,1.535,1.000,1.1380,1.140,1.000,1.4300,1.430,0.997,1.5795,1.575
02:07:00.230,1.000,1.5235,1.525,1.000,1.1245,1.125,0.999,1.3725,1.370,0.997,1.5380,1.535
02:12:00.230,1.000,1.4890,1.490,1.000,1.0625,1.065,0.998,1.2850,1.280,0.997,1.5100,1.505
02:17:00.230,1.000,1.5305,1.530,1.000,1.1355,1.135,0.999,1.4275,1.425,0.998,1.5795,1.575
02:22:00.230,1.000,1.5190,1.520,1.000,1.1355,1.135,0.999,1.3750,1.375,0.997,1.5390,1.535
02:27:00.230,1.000,1.4880,1.490,1.000,1.0805,1.080,1.000,1.2865,1.285,0.997,1.5105,1.505
02:32:00.230,1.000,1.5300,1.530,1.000,1.1435,1.145,1.000,1.4275,1.430,0.998,1.5800,1.575
02:37:00.230,1.000,1.5210,1.520,1.000,1.1335,1.135,0.998,1.3725,1.370,0.998,1.5395,1.535
02:42:00.230,1.000,1.4855,1.485,1.000,1.0700,1.070,0.999,1.2855,1.285,0.998,1.5105,1.505
02:47:00.230,1.000,1.5270,1.525,1.000,1.1355,1.135,1.000,1.4235,1.425,0.997,1.5780,1.575
02:52:00.230,1.000,1.5235,1.525,1.000,1.1265,1.125,0.999,1.3710,1.370,0.997,1.5390,1.535
02:57:00.230,1.000,1.4880,1.490,1.000,1.0655,1.065,1.000,1.2805,1.280,0.997,1.5100,1.505
03:02:00.230,1.000,1.5295,1.530,1.000,1.1325,1.135,1.000,1.4210,1.420,0.998,1.5785,1.575
03:07:00.230,1.000,1.5255,1.525,1.000,1.1350,1.135,1.000,1.3810,1.380,0.997,1.5410,1.535
03:12:00.230,1.000,1.4920,1.490,1.000,1.0770,1.075,1.000,1.2925,1.295,0.997,1.5105,1.505
03:17:00.230,1.000,1.5340,1.535,1.000,1.1410,1.140,0.999,1.4220,1.420,0.999,1.5790,1.575
03:22:00.230,1.000,1.5275,1.530,1.000,1.1345,1.135,1.000,1.3725,1.375,0.997,1.5405,1.535
03:27:00.230,1.000,1.4965,1.495,1.000,1.0715,1.070,0.998,1.2800,1.275,0.997,1.5105,1.505
03:32:00.230,1.000,1.5370,1.535,1.000,1.1365,1.135,0.998,1.4175,1.415,0.997,1.5760,1.570
03:37:00.230,1.000,1.5355,1.535,1.000,1.1325,1.135,0.998,1.3715,1.370,0.997,1.5390,1.535
03:42:00.230,1.000,1.5035,1.505,1.000,1.0685,1.070,1.000,1.2830,1.285,0.997,1.5105,1.505
03:47:00.230,1.000,1.5535,1.555,1.000,1.1350,1.135,0.999,1.4170,1.415,0.997,1.5770,1.570
03:52:00.230,1.000,1.5525,1.555,1.000,1.1450,1.145,0.999,1.3740,1.375,0.999,1.5405,1.540
03:57:00.230,1.000,1.5140,1.515,1.000,1.0900,1.090,0.999,1.2830,1.280,0.997,1.5095,1.505
04:02:00.230,1.000,1.5530,1.555,1.000,1.1460,1.145,1.000,1.4185,1.420,0.998,1.5760,1.575
04:07:00.230,1.000,1.5480,1.550,1.000,1.1435,1.145,1.000,1.3730,1.375,0.998,1.5400,1.535
04:12:00.230,1.000,1.5130,1.515,1.000,1.0835,1.085,0.999,1.2815,1.280,0.997,1.5105,1.505
04:17:00.230,1.000,1.5545,1.555,1.000,1.1415,1.140,0.999,1.4130,1.410,0.997,1.5745,1.570
04:22:00.230,1.000,1.5510,1.550,1.000,1.1400,1.140,0.999,1.3705,1.370,0.997,1.5385,1.535
04:27:00.230,1.000,1.5155,1.515,1.000,1.0795,1.080,0.999,1.2780,1.275,0.998,1.5095,1.505
04:32:00.230,1.000,1.5530,1.555,1.000,1.1420,1.140,1.000,1.4130,1.415,0.998,1.5755,1.570
04:37:00.230,1.000,1.5490,1.550,1.000,1.1555,1.155,1.000,1.3700,1.370,0.999,1.5410,1.540
04:42:00.230,1.000,1.5135,1.515,1.000,1.1025,1.105,1.000,1.2755,1.275,0.997,1.5080,1.505
04:47:00.230,1.000,1.5510,1.550,1.000,1.1540,1.155,0.999,1.4085,1.405,0.998,1.5735,1.570
04:52:00.230,1.000,1.5485,1.550,1.000,1.1535,1.155,0.999,1.3705,1.370,0.997,1.5380,1.535
04:57:00.230,1.000,1.5140,1.515,1.000,1.0895,1.090,1.000,1.2800,1.280,0.997,1.5085,1.505
05:02:00.230,1.000,1.5540,1.555,1.000,1.1470,1.145,1.000,1.4085,1.410,0.999,1.5735,1.570
05:07:00.230,1.000,1.5480,1.550,1.000,1.1485,1.150,1.000,1.3710,1.370,0.997,1.5380,1.535
05:12:00.230,1.000,1.5125,1.515,1.000,1.0855,1.085,0.999,1.2765,1.275,0.997,1.5075,1.505
05:17:00.230,1.000,1.5510,1.550,1.000,1.1415,1.140,1.000,1.4060,1.405,0.997,1.5715,1.565
05:22:00.230,1.000,1.5485,1.550,1.000,1.1460,1.145,1.000,1.3675,1.370,0.999,1.5405,1.540
05:27:00.230,1.000,1.5145,1.515,1.000,1.0825,1.085,0.998,1.2735,1.270,0.998,1.5095,1.505
05:32:00.230,1.000,1.5515,1.550,1.000,1.1430,1.145,0.999,1.4035,1.400,0.997,1.5710,1.565
05:37:00.230,1.000,1.5495,1.550,1.000,1.1610,1.160,0.998,1.3665,1.365,0.998,1.5405,1.535
05:42:00.230,1.000,1.5140,1.515,1.000,1.1060,1.105,0.998,1.2685,1.265,0.997,1.5070,1.500
05:47:00.230,1.000,1.5515,1.550,1.000,1.1535,1.155,0.999,1.3990,1.400,0.997,1.5710,1.565
05:52:00.230,1.000,1.5520,1.550,1.000,1.1565,1.155,0.998,1.3645,1.360,0.997,1.5400,1.535
05:57:00.230,1.000,1.5175,1.520,1.000,1.0930,1.095,0.998,1.2695,1.265,0.999,1.5085,1.505
06:02:00.230,1.000,1.5560,1.555,1.000,1.1440,1.145,0.999,1.3965,1.395,0.997,1.5690,1.565
06:07:00.230,1.000,1.5560,1.555,1.000,1.1485,1.150,0.998,1.3670,1.365,0.997,1.5390,1.535
06:12:00.230,1.000,1.5210,1.520,1.000,1.0825,1.085,0.998,1.2690,1.265,0.997,1.5070,1.500
06:17:00.230,1.000,1.5600,1.560,1.000,1.1375,1.140,0.999,1.3980,1.395,0.997,1.5685,1.565
06:22:00.230,1.000,1.5640,1.565,1.000,1.1430,1.145,0.998,1.3640,1.360,0.997,1.5400,1.535
06:27:00.230,1.000,1.5250,1.525,1.000,1.0785,1.080,0.999,1.2675,1.265,0.997,1.5065,1.500
06:32:00.230,1.000,1.5585,1.560,1.000,1.1375,1.140,0.999,1.3930,1.390,0.998,1.5685,1.565
06:37:00.230,1.000,1.5580,1.560,1.000,1.1640,1.165,0.999,1.3635,1.360,0.997,1.5395,1.535
06:42:00.230,1.000,1.5210,1.520,1.000,1.1095,1.110,1.000,1.2615,1.260,0.997,1.5065,1.500
06:47:00.230,1.000,1.5515,1.550,1.000,1.1530,1.155,0.999,1.3880,1.385,0.997,1.5660,1.560
06:52:00.230,1.000,1.5540,1.555,1.000,1.1625,1.165,1.000,1.3630,1.365,0.999,1.5410,1.540
06:57:00.230,1.000,1.5155,1.515,1.000,1.0980,1.100,0.999,1.2630,1.260,0.998,1.5075,1.505
07:02:00.230,1.000,1.5475,1.550,1.000,1.1435,1.145,0.999,1.3870,1.385,0.997,1.5670,1.560
07:07:00.230,1.000,1.5500,1.550,1.000,1.1550,1.155,1.000,1.3640,1.365,0.999,1.5400,1.540
07:12:00.230,1.000,1.5105,1.510,1.000,1.0895,1.090,1.000,1.2630,1.265,0.997,1.5050,1.500
07:17:00.230,1.000,1.5440,1.545,1.000,1.1375,1.140,1.000,1.3875,1.390,0.998,1.5655,1.560
07:22:00.230,1.000,1.5475,1.550,1.000,1.1510,1.150,0.998,1.3615,1.360,0.999,1.5410,1.540
07:27:00.230,1.000,1.5090,1.510,1.000,1.0820,1.080,0.998,1.2580,1.255,0.998,1.5065,1.505
07:32:00.230,1.000,1.5405,1.540,1.000,1.1345,1.135,0.998,1.3820,1.380,0.998,1.5650,1.560
07:37:00.230,1.000,1.5450,1.545,1.000,1.1605,1.160,1.000,1.3630,1.365,0.997,1.5395,1.535
07:42:00.230,1.000,1.5100,1.510,1.000,1.1005,1.100,0.998,1.2610,1.260,0.997,1.5070,1.500
07:47:00.230,1.000,1.5385,1.540,1.000,1.1450,1.145,0.999,1.3845,1.385,0.997,1.5640,1.560
07:52:00.230,1.000,1.5450,1.545,1.000,1.1605,1.160,1.000,1.3695,1.370,0.998,1.5400,1.535
07:57:00.230,1.000,1.5065,1.505,1.000,1.0970,1.095,0.999,1.2700,1.270,0.998,1.5050,1.500
08:02:00.230,1.000,1.5360,1.535,1.000,1.1380,1.140,0.998,1.3825,1.380,0.999,1.5630,1.560
08:07:00.230,1.000,1.5430,1.545,1.000,1.1600,1.160,0.999,1.3695,1.370,0.999,1.5395,1.540
08:12:00.230,1.000,1.5075,1.510,1.000,1.0945,1.095,0.999,1.2745,1.275,0.999,1.5060,1.505
08:17:00.230,1.000,1.5345,1.535,1.000,1.1415,1.140,0.998,1.3840,1.380,0.997,1.5625,1.560
08:22:00.230,1.000,1.5445,1.545,1.000,1.1730,1.175,0.999,1.3725,1.370,0.997,1.5395,1.535
08:27:00.230,1.000,1.5070,1.505,1.000,1.1215,1.120,0.999,1.2775,1.275,0.997,1.5040,1.500
08:32:00.230,1.000,1.5345,1.535,1.000,1.1550,1.155,0.999,1.3835,1.380,0.997,1.5620,1.555
08:37:00.230,1.000,1.5445,1.545,1.000,1.1735,1.175,1.000,1.3730,1.375,0.997,1.5395,1.535
08:42:00.230,1.000,1.5075,1.510,1.000,1.1080,1.110,1.000,1.2770,1.275,0.998,1.5060,1.505
08:47:00.230,1.000,1.5315,1.530,1.000,1.1465,1.145,0.998,1.3805,1.380,0.997,1.5610,1.555
08:52:00.230,1.000,1.5465,1.545,1.000,1.1680,1.170,0.998,1.3715,1.370,0.998,1.5405,1.535
08:57:00.230,1.000,1.5060,1.505,1.000,1.1035,1.105,0.998,1.2760,1.275,0.998,1.5060,1.505
09:02:00.230,1.000,1.5300,1.530,1.000,1.1440,1.145,1.000,1.3815,1.380,0.997,1.5590,1.555
09:07:00.230,1.000,1.5430,1.545,1.000,1.1785,1.180,0.999,1.3825,1.380,0.997,1.5400,1.535
09:12:00.230,1.000,1.5080,1.510,1.000,1.1235,1.125,1.000,1.2950,1.295,0.997,1.5065,1.500
09:17:00.230,1.000,1.5305,1.530,1.000,1.1540,1.155,1.000,1.3860,1.385,0.997,1.5595,1.555
09:22:00.230,1.000,1.5470,1.545,1.000,1.1780,1.180,1.000,1.3805,1.380,0.997,1.5400,1.535
09:27:00.230,1.000,1.5065,1.505,1.000,1.1130,1.115,0.999,1.2810,1.280,0.997,1.5035,1.500
09:32:00.230,1.000,1.5295,1.530,1.000,1.1470,1.145,0.999,1.3790,1.380,0.997,1.5575,1.555
09:37:00.230,1.000,1.5440,1.545,1.000,1.1710,1.170,0.999,1.3815,1.380,0.998,1.5405,1.535
09:42:00.230,1.000,1.5090,1.510,1.000,1.1025,1.105,0.998,1.2895,1.285,0.997,1.5045,1.500
09:47:00.230,1.000,1.5265,1.525,1.000,1.1380,1.140,0.998,1.3795,1.375,0.998,1.5570,1.555
09:52:00.230,1.000,1.5475,1.550,1.000,1.1685,1.170,0.999,1.3820,1.380,0.997,1.5395,1.535
09:57:00.230,1.000,1.5075,1.510,1.000,1.1035,1.105,0.998,1.2885,1.285,0.997,1.5050,1.500
10:02:00.230,1.000,1.5280,1.530,1.000,1.1410,1.140,1.000,1.3795,1.380,0.997,1.5560,1.550
10:07:00.230,1.000,1.5450,1.545,1.000,1.1835,1.185,0.999,1.3805,1.380,0.997,1.5405,1.535
10:12:00.230,1.000,1.5055,1.505,1.000,1.1230,1.125,0.998,1.2830,1.280,0.997,1.5060,1.500
10:17:00.230,1.000,1.5255,1.525,1.000,1.1480,1.150,0.999,1.3745,1.375,0.997,1.5555,1.550
10:22:00.230,1.000,1.5395,1.540,1.000,1.1760,1.175,0.999,1.3810,1.380,0.997,1.5420,1.535
10:27:00.230,1.000,1.5015,1.500,1.000,1.1100,1.110,1.000,1.2840,1.285,0.997,1.5045,1.500
10:32:00.230,1.000,1.5190,1.520,1.000,1.1355,1.135,0.999,1.3720,1.370,0.997,1.5540,1.550
10:37:00.230,1.000,1.5350,1.535,1.000,1.1665,1.165,0.998,1.3845,1.380,0.997,1.5395,1.535
10:42:00.230,1.000,1.4975,1.500,1.000,1.0965,1.095,0.998,1.2875,1.285,0.997,1.5035,1.500
10:47:00.230,1.000,1.5125,1.515,1.000,1.1260,1.125,1.000,1.3740,1.375,0.997,1.5530,1.550
10:52:00.230,1.000,1.5275,1.530,1.000,1.1610,1.160,0.999,1.3840,1.385,0.997,1.5415,1.535
10:57:00.230,1.000,1.4890,1.490,1.000,1.0965,1.095,0.998,1.2855,1.285,0.999,1.5070,1.505
11:02:00.230,1.000,1.5040,1.505,1.000,1.1270,1.125,0.998,1.3690,1.365,0.997,1.5525,1.550
11:07:00.230,1.000,1.5255,1.525,1.000,1.1760,1.175,0.998,1.3810,1.380,0.998,1.5420,1.540
11:12:00.230,1.000,1.4890,1.490,1.000,1.1175,1.120,0.998,1.2800,1.275,0.997,1.5065,1.500
11:17:00.230,1.000,1.5070,1.505,1.000,1.1410,1.140,0.999,1.3620,1.360,0.997,1.5505,1.545
11:22:00.230,1.000,1.5330,1.535,1.000,1.1815,1.180,0.999,1.3800,1.380,0.998,1.5425,1.540
11:27:00.230,1.000,1.4935,1.495,1.000,1.1215,1.120,0.998,1.2825,1.280,0.997,1.5055,1.500
11:32:00.230,1.000,1.5065,1.505,1.000,1.1375,1.140,0.999,1.3620,1.360,0.997,1.5485,1.545
11:37:00.230,1.000,1.5300,1.530,1.000,1.1730,1.175,0.998,1.3825,1.380,0.997,1.5415,1.535
11:42:00.230,1.000,1.4885,1.490,1.000,1.1070,1.105,0.998,1.2845,1.280,0.997,1.5050,1.500
11:47:00.230,1.000,1.5050,1.505,1.000,1.1265,1.125,0.999,1.3600,1.360,0.997,1.5475,1.545
11:52:00.230,1.000,1.5305,1.530,1.000,1.1650,1.165,0.999,1.3845,1.385,0.997,1.5420,1.535
11:57:00.230,1.000,1.4930,1.495,1.000,1.0985,1.100,0.999,1.2855,1.285,0.997,1.5050,1.500
12:02:00.230,1.000,1.5050,1.505,1.000,1.1160,1.115,0.998,1.3565,1.355,0.997,1.5445,1.540
12:07:00.230,1.000,1.5310,1.530,1.000,1.1580,1.160,0.998,1.3845,1.380,0.997,1.5405,1.535
12:12:00.230,1.000,1.4930,1.495,1.000,1.0915,1.090,0.999,1.2855,1.285,0.997,1.5025,1.500
12:17:00.230,1.000,1.5055,1.505,1.000,1.1090,1.110,0.998,1.3515,1.350,0.997,1.5430,1.540
12:22:00.230,1.000,1.5315,1.530,1.000,1.1560,1.155,0.998,1.3850,1.380,0.997,1.5390,1.535
12:27:00.230,1.000,1.4890,1.490,1.000,1.0895,1.090,0.998,1.2860,1.285,0.997,1.5010,1.495
12:32:00.230,1.000,1.4970,1.495,1.000,1.1070,1.105,0.998,1.3495,1.345,0.998,1.5430,1.540
12:37:00.230,1.000,1.5295,1.530,1.000,1.1560,1.155,0.999,1.3820,1.380,0.997,1.5395,1.535
12:42:00.230,1.000,1.4885,1.490,1.000,1.0925,1.095,1.000,1.2775,1.280,0.997,1.5010,1.495
12:47:00.230,1.000,1.4955,1.495,1.000,1.1105,1.110,1.000,1.3435,1.345,0.997,1.5410,1.535
12:52:00.230,1.000,1.5255,1.525,1.000,1.1665,1.165,0.998,1.3795,1.375,0.997,1.5420,1.535
12:57:00.230,1.000,1.4830,1.485,1.000,1.1100,1.110,0.998,1.2795,1.275,0.997,1.5030,1.500
13:02:00.230,1.000,1.4915,1.490,1.000,1.1210,1.120,0.999,1.3385,1.335,0.997,1.5370,1.530
13:07:00.230,1.000,1.5240,1.525,1.000,1.1715,1.170,1.000,1.3845,1.385,0.997,1.5405,1.535
13:12:00.230,1.000,1.4840,1.485,1.000,1.1120,1.110,0.999,1.2890,1.290,0.997,1.5035,1.500
13:17:00.230,1.000,1.4885,1.490,1.000,1.1205,1.120,0.998,1.3410,1.340,0.998,1.5375,1.535
13:22:00.230,1.000,1.5260,1.525,1.000,1.1745,1.175,0.998,1.3830,1.380,0.997,1.5415,1.535
13:27:00.230,1.000,1.4815,1.480,1.000,1.1140,1.115,0.999,1.2800,1.280,0.997,1.5020,1.495
13:32:00.230,1.000,1.4860,1.485,1.000,1.1200,1.120,0.998,1.3310,1.330,0.997,1.5335,1.530
13:37:00.230,1.000,1.5225,1.525,1.000,1.1745,1.175,0.999,1.3820,1.380,0.998,1.5420,1.540
13:42:00.230,1.000,1.4805,1.480,1.000,1.1125,1.115,0.998,1.2755,1.275,0.997,1.5020,1.495
13:47:00.230,1.000,1.4840,1.485,1.000,1.1175,1.120,0.999,1.3250,1.325,0.997,1.5325,1.530
13:52:00.230,1.000,1.5205,1.520,1.000,1.1750,1.175,0.998,1.3800,1.375,0.997,1.5415,1.535
13:57:00.230,1.000,1.4780,1.480,1.000,1.1160,1.115,1.000,1.2775,1.280,0.997,1.5025,1.500
14:02:00.230,1.000,1.4815,1.480,1.000,1.1240,1.125,0.998,1.3220,1.320,0.997,1.5305,1.525
14:07:00.230,1.000,1.5190,1.520,1.000,1.1910,1.190,1.000,1.3820,1.380,0.998,1.5430,1.540
14:12:00.230,1.000,1.4780,1.480,1.000,1.1390,1.140,1.000,1.2740,1.275,0.997,1.5035,1.500
14:17:00.230,1.000,1.4775,1.480,1.000,1.1365,1.135,0.998,1.3145,1.310,0.997,1.5295,1.525
14:22:00.230,1.000,1.5185,1.520,1.000,1.1920,1.190,0.998,1.3745,1.370,0.999,1.5440,1.540
14:27:00.230,1.000,1.4740,1.475,1.000,1.1345,1.135,0.999,1.2675,1.265,0.998,1.5045,1.500
14:32:00.230,1.000,1.4725,1.475,1.000,1.1360,1.135,0.998,1.3090,1.305,0.998,1.5295,1.525
14:37:00.230,1.000,1.5160,1.515,1.000,1.1995,1.200,1.000,1.3760,1.375,0.998,1.5440,1.540
14:42:00.230,1.000,1.4725,1.475,1.000,1.1440,1.145,0.998,1.2660,1.265,0.999,1.5040,1.500
14:47:00.230,1.000,1.4705,1.470,1.000,1.1365,1.135,0.998,1.3020,1.300,0.998,1.5250,1.520
14:52:00.230,1.000,1.5135,1.515,1.000,1.1985,1.200,0.999,1.3755,1.375,0.997,1.5415,1.535
14:57:00.230,1.000,1.4695,1.470,1.000,1.1375,1.140,0.998,1.2685,1.265,0.998,1.5055,1.500
15:02:00.230,1.000,1.4660,1.465,1.000,1.1305,1.130,0.999,1.2985,1.295,0.997,1.5235,1.520
15:07:00.230,1.000,1.5075,1.510,1.000,1.1955,1.195,0.999,1.3775,1.375,0.997,1.5425,1.540
15:12:00.230,1.000,1.4670,1.465,1.000,1.1315,1.130,0.999,1.2685,1.265,0.997,1.5030,1.500
15:17:00.230,1.000,1.4625,1.465,1.000,1.1215,1.120,0.999,1.2940,1.295,0.997,1.5200,1.515
15:22:00.230,1.000,1.5085,1.510,1.000,1.1925,1.195,0.998,1.3725,1.370,0.998,1.5435,1.540
15:27:00.230,1.000,1.4635,1.465,1.000,1.1290,1.130,0.998,1.2640,1.260,0.997,1.5035,1.500
15:32:00.230,1.000,1.4565,1.455,1.000,1.1265,1.125,1.000,1.2890,1.290,0.997,1.5180,1.515
15:37:00.230,1.000,1.5030,1.505,1.000,1.2025,1.205,0.998,1.3790,1.375,0.997,1.5430,1.540
15:42:00.230,1.000,1.4600,1.460,1.000,1.1485,1.150,0.999,1.2760,1.275,0.997,1.5025,1.500
15:47:00.230,1.000,1.4520,1.450,1.000,1.1380,1.140,0.999,1.2850,1.285,0.998,1.5150,1.510
15:52:00.230,1.000,1.5070,1.505,1.000,1.2040,1.205,0.999,1.3755,1.375,0.997,1.5425,1.540
15:57:00.230,1.000,1.4580,1.460,1.000,1.1420,1.140,0.998,1.2640,1.260,0.998,1.5020,1.500
16:02:00.230,1.000,1.4510,1.450,1.000,1.1255,1.125,0.999,1.2760,1.275,0.997,1.5135,1.510
16:07:00.230,1.000,1.5025,1.505,1.000,1.1975,1.200,0.999,1.3775,1.375,0.997,1.5440,1.540
16:12:00.230,1.000,1.4545,1.455,1.000,1.1290,1.130,0.999,1.2695,1.270,0.997,1.5040,1.500
16:17:00.230,1.000,1.4430,1.445,1.000,1.1130,1.115,1.000,1.2725,1.275,0.997,1.5110,1.505
16:22:00.230,1.000,1.4955,1.495,1.000,1.1910,1.190,1.000,1.3760,1.375,0.998,1.5440,1.540
16:27:00.230,1.000,1.4495,1.450,1.000,1.1220,1.120,0.999,1.2700,1.270,0.997,1.5015,1.495
16:32:00.230,1.000,1.4385,1.440,1.000,1.1025,1.105,1.000,1.2710,1.270,0.997,1.5095,1.505
16:37:00.230,1.000,1.4900,1.490,1.000,1.1845,1.185,0.998,1.3745,1.370,0.997,1.5435,1.540
16:42:00.230,1.000,1.4425,1.445,1.000,1.1205,1.120,0.999,1.2680,1.265,0.997,1.5025,1.500
16:47:00.230,1.000,1.4280,1.430,1.000,1.1035,1.105,1.000,1.2615,1.260,0.997,1.5040,1.500
16:52:00.230,1.000,1.4870,1.485,1.000,1.1990,1.200,0.999,1.3755,1.375,0.998,1.5445,1.540
16:57:00.230,1.000,1.4420,1.440,1.000,1.1380,1.140,0.998,1.2630,1.260,0.998,1.5060,1.505
17:02:00.230,1.000,1.4260,1.425,1.000,1.1145,1.115,0.999,1.2540,1.255,0.997,1.5030,1.500
17:07:00.230,1.000,1.4860,1.485,1.000,1.1995,1.200,0.998,1.3740,1.370,0.997,1.5430,1.540
17:12:00.230,1.000,1.4385,1.440,1.000,1.1355,1.135,1.000,1.2685,1.270,0.998,1.5040,1.500
17:17:00.230,1.000,1.4200,1.420,1.000,1.1105,1.110,1.000,1.2475,1.250,0.997,1.4985,1.495
17:22:00.230,1.000,1.4830,1.485,1.000,1.1995,1.200,1.000,1.3735,1.375,0.997,1.5435,1.540
17:27:00.230,1.000,1.4390,1.440,1.000,1.1365,1.135,1.000,1.2620,1.260,0.997,1.5035,1.500
17:32:00.230,1.000,1.4225,1.425,1.000,1.1090,1.110,0.999,1.2370,1.235,0.997,1.4940,1.490
17:37:00.230,1.000,1.4855,1.485,1.000,1.2000,1.200,0.999,1.3720,1.370,0.997,1.5435,1.540
17:42:00.230,1.000,1.4400,1.440,1.000,1.1360,1.135,0.998,1.2610,1.260,0.997,1.5045,1.500
17:47:00.230,1.000,1.4180,1.420,1.000,1.1055,1.105,0.999,1.2335,1.230,0.998,1.4930,1.490
17:52:00.230,1.000,1.4870,1.485,1.000,1.1995,1.200,0.998,1.3690,1.365,0.997,1.5445,1.540
17:57:00.230,1.000,1.4415,1.440,1.000,1.1340,1.135,0.999,1.2595,1.260,0.998,1.5040,1.500
18:02:00.230,1.000,1.4190,1.420,1.000,1.1005,1.100,1.000,1.2265,1.225,0.998,1.4880,1.485
18:07:00.230,1.000,1.4885,1.490,1.000,1.2000,1.200,0.998,1.3710,1.370,0.998,1.5455,1.540
18:12:00.230,1.000,1.4410,1.440,1.000,1.1375,1.140,0.999,1.2630,1.260,0.997,1.5015,1.495
18:17:00.230,1.000,1.4160,1.415,1.000,1.1025,1.105,0.998,1.2225,1.220,0.997,1.4830,1.480
18:22:00.230,1.000,1.4875,1.490,1.000,1.2020,1.200,0.999,1.3680,1.365,0.997,1.5420,1.535
18:27:00.230,1.000,1.4400,1.440,1.000,1.1355,1.135,0.998,1.2580,1.255,0.998,1.5025,1.500
18:32:00.230,1.000,1.4100,1.410,1.000,1.0985,1.100,0.998,1.2095,1.205,0.997,1.4840,1.480
18:37:00.230,1.000,1.4840,1.485,1.000,1.2005,1.200,0.999,1.3695,1.370,0.997,1.5425,1.540
18:42:00.230,1.000,1.4370,1.435,1.000,1.1345,1.135,0.998,1.2585,1.255,0.997,1.5015,1.495
18:47:00.230,1.000,1.4065,1.405,1.000,1.0925,1.095,0.998,1.2055,1.205,0.997,1.4780,1.475
18:52:00.230,1.000,1.4840,1.485,1.000,1.1985,1.200,0.999,1.3675,1.365,0.997,1.5435,1.540
18:57:00.230,1.000,1.4380,1.440,1.000,1.1330,1.135,0.998,1.2565,1.255,0.997,1.5020,1.495
19:02:00.230,1.000,1.4060,1.405,1.000,1.0930,1.095,0.999,1.2010,1.200,0.997,1.4750,1.470
19:07:00.230,1.000,1.4820,1.480,1.000,1.2020,1.200,1.000,1.3670,1.365,0.997,1.5435,1.540
19:12:00.230,1.000,1.4385,1.440,1.000,1.1355,1.135,0.998,1.2550,1.250,0.997,1.5060,1.500
19:17:00.230,1.000,1.4055,1.405,1.000,1.0910,1.090,0.998,1.1985,1.195,0.997,1.4750,1.470
19:22:00.230,1.000,1.4895,1.490,1.000,1.1995,1.200,0.998,1.3655,1.365,0.997,1.5430,1.540
19:27:00.230,1.000,1.4455,1.445,1.000,1.1295,1.130,0.998,1.2545,1.250,0.997,1.5000,1.495
19:32:00.230,1.000,1.4120,1.410,1.000,1.0845,1.085,0.999,1.1990,1.200,0.997,1.4725,1.470
19:37:00.230,1.000,1.4910,1.490,1.000,1.1985,1.200,0.999,1.3690,1.370,0.997,1.5430,1.540
19:42:00.230,1.000,1.4465,1.445,1.000,1.1330,1.135,0.998,1.2600,1.255,0.997,1.4995,1.495
19:47:00.230,1.000,1.4135,1.415,1.000,1.0885,1.090,0.999,1.2010,1.200,0.997,1.4735,1.470
19:52:00.230,1.000,1.4930,1.495,1.000,1.1985,1.200,0.998,1.3705,1.370,0.997,1.5445,1.540
19:57:00.230,1.000,1.4490,1.450,1.000,1.1315,1.130,0.999,1.2610,1.260,0.999,1.5020,1.500
20:02:00.230,1.000,1.4165,1.415,1.000,1.0875,1.090,0.998,1.1945,1.190,0.998,1.4730,1.470
20:07:00.230,1.000,1.4895,1.490,1.000,1.1975,1.200,0.999,1.3695,1.370,0.999,1.5440,1.540
20:12:00.230,1.000,1.4445,1.445,1.000,1.1310,1.130,0.998,1.2525,1.250,0.997,1.4995,1.495
20:17:00.230,1.000,1.4105,1.410,1.000,1.0910,1.090,1.000,1.1990,1.200,0.997,1.4710,1.465
20:22:00.230,1.000,1.4880,1.490,1.000,1.1945,1.195,1.000,1.3725,1.375,0.998,1.5440,1.540
20:27:00.230,1.000,1.4445,1.445,1.000,1.1245,1.125,0.998,1.2585,1.255,0.998,1.5005,1.495
20:32:00.230,1.000,1.4115,1.410,1.000,1.0790,1.080,0.999,1.2040,1.205,0.998,1.4725,1.470
